id,title,alias,type,approval,price,like_num,grade,imageSrc,url,ingredients
"﻿""51725""",青蛙王子婴儿洗发沐浴露(椰油精华),,38,闽G妆网备字2015000554,0,4,0,,https://www.bevol.cn/product/44e68642a2835546c195f8a861103cb7.html,"丙烯酸（酯）类共聚物, 香精, 椰油酰胺丙基甜菜碱, 椰油酰胺 DEA, 水, 氯化钠, 甲基椰油酰基牛磺酸钠, 苯乙烯/丙烯酸（酯）类共聚物钠, 椰子（COCOS NUCIFERA）果提取物, 甲基异噻唑啉酮, 柠檬酸, C12-14 烷醇聚醚-3 硫酸钠, 苯氧乙醇, 月桂酰两性基乙酸钠"
"﻿""51719""",力士水润丝滑柔亮洗发乳,,38,皖G妆网备字2014000181,29,4,0,https://img1.bevol.cn/Goods/source/55dbd0d1c7551.jpg,https://www.bevol.cn/product/900b6ebf4049231f1141bc1822d50cb0.html,"苯甲酸, 酪氨酸, 亮氨酸, CI 77019, EDTA 四钠, 椰油酰胺丙基甜菜碱, 缬氨酸, EDTA 二钠, 谷氨酰胺, 甲基氯异噻唑啉酮, 月桂醇聚醚硫酸酯钠, 丝氨酸, 苯氧乙醇, CI 42090, 聚二甲基硅氧烷, 氨端聚二甲基硅氧烷, 赖氨酸 HCl, CI 14700, 十三烷醇聚醚-12, 色氨酸, 山梨酸钾, 氯化钠, 水, 蛋氨酸, 泊洛沙姆 407, 乙二醇二硬脂酸酯, 胱氨酸, 氯化镁, 椰油酰胺 MEA, 氢氧化钠, 半胱氨酸, 天冬氨酸, 组氨酸, 羟苯甲酯, 苏氨酸, 西曲氯铵, 异亮氨酸, 可溶性胶原, 谷氨酸, 甲基异噻唑啉酮, CI 77891, 柠檬酸, 甘氨酸, 聚乙二醇-4, CI 47005, （日用）香精, 苯甲酸钠, 硫酸 TEA 盐, 脯氨酸, 丙氨酸, 十二烷基苯磺酸 TEA 盐, 聚二甲基硅氧烷醇, 精氨酸, 硝酸镁, 瓜儿胶羟丙基三甲基氯化铵, 卡波姆, 月桂醇聚醚-23, 苯丙氨酸, 胶原氨基酸类, 月桂醇聚醚-4, 黄原胶"
"﻿""51712""",春素 植物营养洗发乳,,38,粤G妆网备字2017060611,0,4,0,,https://www.bevol.cn/product/263dc3477e8e3130bbc8b34bbbfdb9d2.html,"椰油酰胺丙基甜菜碱, 甲基氯异噻唑啉酮, 水, 氯化钠, 甘油, 聚季铵盐-7, 月桂酰胺丙基甜菜碱, 氯化镁, 椰油酰胺 MEA, 羟苯甲酯, 西曲氯铵, 丙烯酸（酯）类/C10-30 烷醇丙烯酸酯交联聚合物, 辛基酚聚醚-40, 小麦（TRITICUM VULGARE）蛋白, 吡硫鎓锌, （日用）香精, 透明质酸, 羟乙二磷酸, 水解植物蛋白, 十二烷基苯磺酸 TEA 盐, 椰油酰胺 DEA, 迷迭香（ROSMARINUS OFFICINALIS）叶油, 硝酸镁, 瓜儿胶羟丙基三甲基氯化铵, 三乙醇胺, 季铵盐-80, 生育酚（维生素E）"
"﻿""51705""",清扬去屑洗发露清新净透型,,38,皖G妆网备字2014000001,0,4,0,https://img1.bevol.cn/Goods/source/cut_571875a02a658.jpg,https://www.bevol.cn/product/406ccfc966ac9f8ba01a3671df4bed17.html,"泛內酯, 椰油酰胺丙基甜菜碱, 聚萘磺酸钠, 薄荷醇, 碳酸钠, 甲基氯异噻唑啉酮, 水解胶原, 月桂醇聚醚硫酸酯钠, 乳酸, 苯氧乙醇, 抗坏血酸磷酸酯钠, 向日葵（HELIANTHUS ANNUUS）籽油, 聚二甲基硅氧烷, 赖氨酸 HCl, CI 42090, 山梨酸钾, 水, 氯化钠, 生育酚乙酸酯, 黄原胶, 甘油, 泊洛沙姆 407, 泛醇, 茶（CAMELLIA SINENSIS）叶提取物, 氯化镁, 纤维素胶, 氢氧化钠, 甲基异噻唑啉酮, 柠檬酸, 聚乙二醇-4, 吡哆素 HCl, 吡硫鎓锌, 硫酸锌, CI 47005, （日用）香精, 苯甲酸钠, 十二烷基苯磺酸 TEA 盐, 聚二甲基硅氧烷醇, DMDM 乙内酰脲, 硝酸镁, 瓜儿胶羟丙基三甲基氯化铵, 卡波姆, 环四聚二甲基硅氧烷, 月桂醇聚醚-23, 月桂醇聚醚-4, 硫酸 TEA 盐"
"﻿""51700""",双妹夜上海洗发露,,38,沪G妆网备字2014008765,0,4,0,https://img1.bevol.cn/Goods/source/56455307c5b5b.jpg,https://www.bevol.cn/product/f8d2e76c1007de0a1915386def9819be.html,"香精, 双（羟甲基）咪唑烷基脲, EDTA 二钠, 甲基氯异噻唑啉酮, 月桂醇聚醚硫酸酯钠, 丙二醇, 苯氧乙醇, PEG-120 甲基葡糖二油酸酯, 丁香（EUGENIA CARYOPHYLLUS）花提取物, 水, 氯化钠, 玫瑰（ROSA RUGOSA）花提取物, 水解玉米蛋白, 泛醇, 氯化镁, 碘丙炔醇丁基氨甲酸酯, 氢氧化钠, 水解小麦蛋白, 三甘醇, 甲基异噻唑啉酮, 椰油酰胺 MIPA, 甘草（GLYCYRRHIZA URALENSIS）根提取物, 聚季铵盐-10, 苯甲醇, 水解大豆蛋白, 硝酸镁, 椰油酰谷氨酸"
"﻿""51683""",海飞丝去屑洗发露黑亮强韧型,,38,粤G妆网备字2014019573,0,4,0,,https://www.bevol.cn/product/88e4cb3fe9354f0063d16e95abbe71d8.html,"甲基氯异噻唑啉酮, 月桂醇聚醚硫酸酯钠, CI 42090, 聚二甲基硅氧烷, 硫酸镁, CI 14700, 氯化钠, 水, 乙二醇二硬脂酸酯, 椰油酰胺 MEA, 碳酸锌, 鲸蜡醇, 甲基异噻唑啉酮, 二甲苯磺酸钠, 吡硫鎓锌, 苯甲醇, （日用）香精, 苯甲酸钠, 月桂醇硫酸酯钠, CI 15985, 瓜儿胶羟丙基三甲基氯化铵, 盐酸, 碱式碳酸镁"
"﻿""51682""",TTWO微美商汇氨基酸无硅油洗发露,,38,沪G妆网备字2017026658,0,4,5,,https://www.bevol.cn/product/61649ad97defb3a9fe6909f72405f3ea.html,"异硬脂酰乳酰乳酸钠, 椰油酰甘氨酸钾, 赖氨酸, 二氯苯甲醇, 尿囊素, EDTA 二钠, 薄荷醇, 聚季铵盐-67, 月桂醇聚醚硫酸酯钠, 雪花莲（GALANTHUS NIVALIS）籽提取物, 丝氨酸, 羟苯丙酯, 三羟甲基丙烷三辛酸酯/三癸酸酯, 水, PEG-6 辛酸/癸酸甘油酯类, 泛醇, 月桂酰胺丙基甜菜碱, 月桂酰两性基二乙酸二钠, 羟苯甲酯, 柠檬酸, 地中海柏木（CUPRESSUS SEMPERVIRENS）油, 互生叶白千层（MELALEUCA ALTERNIFOLIA）花/叶/茎提取物, 欧丹参（SALVIA SCLAREA）油, 水解玉米淀粉, DMDM 乙内酰脲, 椰油酰胺丙基 PG-二甲基氯化铵, 瓜儿胶羟丙基三甲基氯化铵, 聚甘油-2 三异硬脂酸酯, PEG-7 甘油椰油酸酯, 椰油酰胺甲基 MEA"
"﻿""51635""",清扬男士去屑洗发露多效水润养护型,,38,皖G妆网备字2014000014,0,4,0,https://img1.bevol.cn/Goods/source/cut_5720b347ccb5f.jpg,https://www.bevol.cn/product/592edfc65ea68d73bccad11203b9f15f.html,"聚丙二醇-7, 椰油酰胺丙基甜菜碱, 泛內酯, 聚萘磺酸钠, 碳酸钠, 甲基氯异噻唑啉酮, 月桂醇聚醚硫酸酯钠, 丙二醇, 苯氧乙醇, 抗坏血酸磷酸酯钠, 向日葵（HELIANTHUS ANNUUS）籽油, 聚二甲基硅氧烷, 赖氨酸 HCl, 山梨酸钾, 氯化钠, 水, 氯咪巴唑, 生育酚乙酸酯, 黄原胶, 甘油, 泊洛沙姆 407, 泛醇, 氯化镁, 纤维素胶, 氢氧化钠, EDTA 三钠, 甲基异噻唑啉酮, 柠檬酸, 柠檬酸钠, 聚乙二醇-4, 吡哆素 HCl, 吡硫鎓锌, 硫酸锌, （日用）香精, 苯甲酸钠, 十二烷基苯磺酸 TEA 盐, 聚二甲基硅氧烷醇, DMDM 乙内酰脲, 硝酸镁, 瓜儿胶羟丙基三甲基氯化铵, 卡波姆, 环四聚二甲基硅氧烷, 月桂醇聚醚-23, 月桂醇聚醚-4, 互生叶白千层（MELALEUCA ALTERNIFOLIA）叶提取物, 硫酸 TEA 盐"
"﻿""51628""",潘婷植物精萃水润光泽洗发露,,38,粤G妆网备字2014041068,0,4,0,https://img1.bevol.cn/Goods/source/55dbd0ddc6b5b.jpg,https://www.bevol.cn/product/c1cd4553d9277e9be07281916b718861.html,"椰油酰胺丙基甜菜碱, EDTA 二钠, 甲基氯异噻唑啉酮, 月桂醇聚醚硫酸酯钠, CI 19140, CI 42090, 氯化钠, 水, 泛醇基乙基醚, 泛醇, 椰油酰胺 MEA, 鳄梨（PERSEA GRATISSIMA）油, 甲基异噻唑啉酮, 柠檬酸, 柠檬酸钠, 二甲苯磺酸钠, （日用）香精, 苯甲酸钠, 聚二甲基硅氧烷醇, 瓜儿胶羟丙基三甲基氯化铵, CI 17200"
"﻿""54864""",Kaizedo Baby 婴儿有机洗发沐浴露,Kaizedo Baby Organic Baby Shampoo & Body Wash,38,,0,3,0,https://img0.bevol.cn/Goods/source/5a20bea4b7682.jpg,https://www.bevol.cn/product/8d7bda46d9c975b64ecb6308825d3998.html,"燕麦（AVENA SATIVA）仁提取物, 甜橙（CITRUS AURANTIUM DULCIS）油, 库拉索芦荟（ALOE BARBADENSIS）叶汁, 油橄榄（OLEA EUROPAEA）果油, 迷迭香（ROSMARINUS OFFICINALIS）叶提取物, 薰衣草（LAVANDULA ANGUSTIFOLIA）油, 金盏花（CALENDULA OFFICINALIS）花提取物, 油酸钾, 椰油酸钾"
