id,title,alias,type,approval,price,like_num,grade,imageSrc,url,ingredients
"﻿""20013""",雅诗兰黛青春抗皱滋润眼霜,Estee Lauder Advanced Time Zone Age Reversing Line／Wrinkle Eye Creme,10,国妆备进字J20126057,540,3198,4.5,https://img1.bevol.cn/Goods/source/55f7e4eb4b68e.jpg,https://www.bevol.cn/product/ea3e5c0c9b53a58a3cb867e9dc4bbe0f.html,"透明质酸钠, 大麦（HORDEUM VULGARE）提取物, 酵母提取物, 去甲二氢愈创木酸, CI 77019, 卷柏（SELAGINELLA TAMARISCINA）提取物, 水解大米提取物, EDTA 二钠, 月桂醇 PCA 酯, 苹果（PYRUS MALUS）果提取物, 乳酸钠, 合成鲸蜡, 酸豆（TAMARINDUS INDICA）籽提取物, 苯氧乙醇, 1,3-丙二醇, 咖啡因, 亚油酸, 聚二甲基硅氧烷, 甲基葡糖倍半硬脂酸酯, 向日葵（HELIANTHUS ANNUUS）籽饼, 葡萄（VITIS VINIFERA）籽提取物, 聚乙烯, 豨签（SIGESBECKIA ORIENTALIS）提取物, 山梨酸钾, 丁羟甲苯, 水, PEG-100 硬脂酸酯, 啤酒花（HUMULUS LUPULUS）提取物, 兵豆（LENS ESCULENTA）果提取物, 植物鞘氨醇, 生育酚乙酸酯, 氢化卵磷脂, 乙酰基六肽-8, 甘油, 丙二醇二癸酸酯, 三油精, 石榴（PUNICA GRANATUM）果汁, 氨甲基丙醇, 西瓜（CITRULLUS VULGARIS）果提取物, 乙基双亚氨基甲基愈创木酚锰氯化物, 己二醇, 亚麻酸, 脱羧肌肽 HCl, 碳酸二辛酯, 鲸蜡醇, 辛甘醇, 乙酰壳糖胺, 鳄梨（PERSEA GRATISSIMA）油, 棕榈酸, 丙二醇二辛酸酯, 黄瓜（CUCUMIS SATIVUS）果提取物, 虎杖（POLYGONUM CUSPIDATUM）根提取物, 海藻糖, 丙烯酸（酯）类/C10-30 烷醇丙烯酸酯交联聚合物, 聚丁烯, 硬脂酸, CI 77891, 辛酸/癸酸甘油三酯, 鲸蜡硬脂醇, 迷迭香（ROSMARINUS OFFICINALIS）提取物, PCA 钠, 胆甾醇, 牛油果树（BUTYROSPERMUM PARKII）果脂, 蔗糖, 磷脂, 植烷三醇, 鲸蜡硬脂基葡糖苷, 丁二醇, 硫酸钾, 乳清蛋白, 百金花（CENTAURIUM ERYTHRAEA）提取物, 甜瓜（CUCUMIS MELO）果提取物, 油酸, 普通补血草（LIMONIUM VULGARE）花/叶/茎提取物, 异硬脂醇新戊酸酯, 卡波姆, 草绿盐角草（SALICORNIA HERBACEA）提取物, 柑橘（CITRUS RETICULATA）果皮提取物, 氢化聚异丁烯, 环糊精, 植物甾醇低芥酸菜子油甘油酯类"
"﻿""20012""",菲洛嘉靓丽眼霜,LABORATOIRES FILORGA PARIS OPTIM EYES Eye contour,10,国妆备进字J20144087,399,2734,4.5,https://img1.bevol.cn/Goods/source/566e802073e17.jpg,https://www.bevol.cn/product/3d777d24c81eed34c5f1afe11ad55bb9.html,"透明质酸钠, 酪氨酸, 亮氨酸, 烟酰胺, 硬脂醇聚醚-20, 磷酸二氢钠, 香精, 聚乙二醇-8, EDTA 四钠, 棕榈酰四肽-7, 甘油亚油酸酯, 烟酸, 缬氨酸, 谷氨酰胺, 羟脯氨酸, 吡哆素, 谷胱甘肽, 乙酸钠, 丝氨酸, 苯氧乙醇, 生育酚(维生素E), 视黄醇乙酸酯, 生育酚磷酸酯, 硫酸镁, 赖氨酸 HCl, 天冬酰胺, 聚二甲基硅氧烷交联聚合物, 抗坏血酸(维生素C), 色氨酸, 山梨酸钾, 氨丁三醇, 氨基丁酸, 水, 甜扁桃(PRUNUS AMYGDALUS DULCIS)油, 氯化钠, 氢化卵磷脂, 氯苯甘醚, 蛋氨酸, 核黄素, 甘油, 聚丙烯酸钠, 氯化钙, 葡萄糖, 氯己定二葡糖酸盐, 氰钴胺, 天冬氨酸, 组氨酸, 棕榈酸, 辛甘醇, 苏氨酸, 异亮氨酸, 聚山梨醇酯-80, 烟酰胺腺嘌呤二核苷酸, 二肽-2, 谷氨酸, 肌醇, 叶酸, 柠檬酸, 辛酸/癸酸甘油三酯, 橙皮苷甲基查尔酮, 聚山梨醇酯-20, 甘氨酸, 生物素, 壳糖胺, 环五聚二甲基硅氧烷, 辅酶 A, 棕榈酰寡肽, 聚异丁烯, 丙氨酸, 蔗糖棕榈酸酯, 脯氨酸, 环己硅氧烷, 鸟氨酸, 氯化钾, 精氨酸, 泛酸钙, C12-16 醇, 苯丙氨酸, 硫胺素二磷酸盐, 胱氨酸, 欧洲李(PRUNUS DOMESTICA)籽油, 牛磺酸"
"﻿""20015""",明色美白眼霜 ,,10,,45,2490,4,https://img0.bevol.cn/Goods/source/56f0a7d169de1.jpg,https://www.bevol.cn/product/db29bf7efd852520e8ebfcf2e0372650.html,"甘油硬脂酸酯, 水解胶原蛋白, 蜂蜡, 苯氧乙醇, 吡咯烷酮羧酸钠, 辛酸, 羟苯丙酯, 生育酚, 乙醇, 二甲基硅油, 丙二醇脂肪酸酯, 甘油, 硬脂酸, 鲨肝醇, 聚丁烯, 1,2-戊二醇, 聚甘油-2 油酸酯, 山嵛醇, 苹果酸, （日用）香精, 薏苡（COIX LACRYMA-JOBI）籽提取物, 糖脂, 桑（MORUS ALBA）根皮提取物, 氢化米糠油, 丁二醇, 乙酰化(鲸蜡醇羟脯氨酸酯), 甲基丙烯酸丁酯/DMAPA 丙烯酸盐/乙烯基乙酰胺交联聚合物, 棕榈酸乙基己酯, 卵磷脂"
"﻿""20020""",薇诺娜 紧致眼霜,,10,云G妆网备字2017000517,328,2481,5,https://img1.bevol.cn/Goods/source/55dbd4ae3b5ca.jpg,https://www.bevol.cn/product/31d55dd1e6dba7d1a25f2a45389ac283.html,"透明质酸钠, 三七总皂苷, 山梨坦辛酸酯, EDTA 二钠, 甲基硅烷醇甘露糖醛酸酯, 聚谷氨酸钠, 聚二甲基硅氧烷, 三甲基戊二醇/己二酸/甘油交联聚合物, 水, 甘油聚醚-26, 乙酰基六肽-8, 生育酚乙酸酯, 甘油, 氨甲基丙醇, β-葡聚糖, 丙烯酸（酯）类/C10-30 烷醇丙烯酸酯交联聚合物, 丙烯酰二甲基牛磺酸铵/VP 共聚物, 1,2-戊二醇, 紫松果菊（ECHINACEA PURPUREA）提取物, 马齿苋（PORTULACA OLERACEA）提取物, 丁二醇, 滇山茶（CAMELLIA RETICULATA）花提取物"
"﻿""20022""",倩碧匀净去黑眼圈眼霜,Clinique Even Better Eyes Dark Circle Corrector,10,国妆备进字J20121073,390,2341,5,https://img1.bevol.cn/Goods/source/55daeb718075f.jpg,https://www.bevol.cn/product/dc06d63348e7c36d023cf72cc4ace906.html,"甘油聚甲基丙烯酸酯, 吡哆素二棕榈酸酯, 甲硅烷基化聚二甲基硅氧烷, 酵母提取物, 聚乙二醇-8, CI 77019, 黑桑（MORUS NIGRA）根提取物, 小麦（TRITICUM VULGARE）麸提取物, CI 77491, EDTA 二钠, 苯氧乙醇, 亚油酸, 咖啡因, 聚甲基硅倍半氧烷, 聚二甲基硅氧烷, 乙烯/丙烯酸钠共聚物, 季铵盐-90 膨润土, 聚二甲基硅氧烷交联聚合物, 聚乙烯, 豨签（SIGESBECKIA ORIENTALIS）提取物, 水, 氯化钠, 植物鞘氨醇, 生育酚乙酸酯, 油橄榄（OLEA EUROPAEA）果提取物, 甘油, 黄芩（SCUTELLARIA BAICALENSIS）根提取物, 水解牛奶蛋白, 鲸蜡基 PEG/PPG-10/1 聚二甲基硅氧烷, 茶（CAMELLIA SINENSIS）叶提取物, 葡萄（VITIS VINIFERA）果提取物, PEG/PPG-18/18 聚二甲基硅氧烷, CI 77891, CI 77492, CI 77499, 甘油月桂酸酯, 胆甾醇, 蔗糖, 棕榈酰寡肽, 异硬脂醇棕榈酸酯, 异壬酸异壬酯, 矿脂, 丁二醇, 乳清蛋白, 抗坏血酸磷酸酯镁, 三乙氧基辛基硅烷, 聚硅氧烷-11, 碳酸丙二醇酯, 聚甲基丙烯酸甲酯"
"﻿""20004""",资生堂百优优效修护眼霜,SHISEIDO BIO-PERFORMANCE SUPER CORRECTIVE EYE CREAM,10,国妆备进字J20133480,590,2173,4,https://img0.bevol.cn/Goods/source/55dbbe6b0e2c8.jpg,https://www.bevol.cn/product/213f1d292d161fc16bea60deec27e8d2.html,"氢化棕榈油, 聚乙烯醇, 香精, 山嵛醇聚醚-20, EDTA 二钠, 棕榈（ELAEIS GUINEENSIS）仁油, 苯氧乙醇, 视黄醇乙酸酯, 向日葵（HELIANTHUS ANNUUS）籽油, 聚二甲基硅氧烷, 肉豆蔻醇肉豆蔻酸酯, 二甲基丙烯酰胺/丙烯酰基二甲基牛磺酸钠交联聚合物, 聚二甲基硅氧烷交联聚合物, 蒲桃（SYZYGIUM JAMBOS）叶提取物, 丁羟甲苯, 水, 生育酚乙酸酯, 甘油, 氢化聚癸烯, 乙酰化透明质酸钠, 季戊四醇四（乙基己酸）酯, 硬脂醇, 红花（CARTHAMUS TINCTORIUS）提取物, 聚季铵盐-51, 柠檬酸钠, 柠檬酸, 山嵛醇, CI 75130, 矿脂, 双丙甘醇, 丁二醇, 酵母菌发酵溶胞产物滤液, 迷迭香（ROSMARINUS OFFICINALIS）叶提取物, 抗坏血酸磷酸酯镁, 棕榈（ELAEIS GUINEENSIS）油, 生育酚（维生素E）"
"﻿""20034""",洛克ROC维A抗皱眼霜,RoC Retinol Correxion Eye Cream,10,,120,2100,4.5,https://img0.bevol.cn/Goods/source/568105f46726a.jpg,https://www.bevol.cn/product/18597cdebf15a5ba26921ae6fc9a2966.html,"甘油硬脂酸酯, 葡糖酸锌, 聚乙二醇-8, 鲸蜡硬脂醇乙基己酸酯, EDTA 二钠, 葡糖酸铜, C12-15 醇苯甲酸酯, 羟苯丙酯, 乳糖, 氨丁三醇, 丁羟甲苯, 水, PEG-100 硬脂酸酯, 甘油, 天冬氨酸镁, 泛醇, 氯己定二葡糖酸盐, 羟苯甲酯, 肉豆蔻酸异丙酯, 硬脂醇, 聚山梨醇酯-20, 视黄醇, 卡波姆"
"﻿""20016""",ORIGINS咖啡因活力焕亮眼霜,Origins Ginzing Refreshing eye cream,10,国妆备进字J20145910,220,2090,4.5,https://img0.bevol.cn/Goods/source/cut_568ba0856d165.jpg,https://www.bevol.cn/product/b3892ae09784fb3f5b6246e2c33dec44.html,"透明质酸钠, 山梨酸, 酵母提取物, 硬脂醇聚醚-20, 鲸蜡醇蓖麻醇酸酯, 云母, 棕榈酰四肽-7, 二氧化钛, 乙基己基甘油, 苯氧乙醇, 咖啡因, 聚二甲基硅氧烷, 冬虫夏草（CORDYCEPS SINENSIS）提取物, 氨丁三醇, 水, PEG-100 硬脂酸酯, 氢化卵磷脂, 甘油, 黄芩（SCUTELLARIA BAICALENSIS）根提取物, 泛醇, 茶（CAMELLIA SINENSIS）叶提取物, 霍霍巴蜡 PEG-120 酯类, 油橄榄（OLEA EUROPAEA）果油, 人参（PANAX GINSENG）根提取物, 甲基聚三甲基硅氧烷, 苹果（MALUS DOMESTICA）果提取物, 黄瓜（CUCUMIS SATIVUS）果提取物, 抗坏血酸生育酚马来酸酯, 海藻糖, 二肽-2, 亚硫酸钠, 叶酸, 欧洲栗（CASTANEA SATIVA）籽提取物, 辛酸/癸酸甘油三酯, 髯毛鞘蕊花（COLEUS BARBATUS）根提取物, 橙皮苷甲基查尔酮, 泛硫乙胺, 山嵛醇, 生物素, 三山嵛精, 牛油果树（BUTYROSPERMUM PARKII）果脂, 氧化铁类, 焦亚硫酸钠, 丁二醇, 硅石, 卡波姆, 厚朴（MAGNOLIA OFFICINALIS）树皮提取物, 肉豆蔻醇, 氯苯甘醚"
"﻿""20002""",科颜氏牛油果保湿眼霜,KIEHL‘S SINCE 1851 CREAMY EYE TREATMENT,10,国妆备进字J20131636,300,1824,3,https://img0.bevol.cn/Goods/source/55f27d6d512a1.jpg,https://www.bevol.cn/product/68a3432166d24e22504d0b2b5262ea00.html,"山梨坦倍半油酸酯, EDTA 二钠, 羟苯乙酯, 丙二醇, 苯氧乙醇, 氢化蓖麻油, 羟苯丙酯, 硫酸镁, 十三烷醇偏苯三酸酯, 水, 生育酚乙酸酯, 羟苯丁酯, PCA 铜, 二聚季戊四醇六辛酸酯/六癸酸酯, PEG-30 二聚羟基硬脂酸酯, 棕榈酸异丙酯, 鳄梨（PERSEA GRATISSIMA）油, 羟苯甲酯, 水杨酸异癸酯, 玉米（ZEA MAYS）油, PCA 钠, 牛油果树（BUTYROSPERMUM PARKII）果脂, 地蜡, 异鲸蜡醇硬脂酰氧基硬脂酸酯, 丁二醇, 十三烷醇硬脂酸酯, β-胡萝卜素"
"﻿""20023""",Olay新生塑颜金纯弹力眼霜,,10,粤G妆网备字2014036688,240,1695,4.5,https://img0.bevol.cn/Goods/source/5620a9ff5cb67.png,https://www.bevol.cn/product/6c82116761e2124b199957689f6a080f.html,"烟酰胺, CI 77019, 尿囊素, EDTA 二钠, 乙基己基甘油, 氧化锡, 苯氧乙醇, 聚二甲基硅氧烷交联聚合物, 水, PEG-100 硬脂酸酯, 生育酚乙酸酯, 甘油, 泛醇, 己二醇, 棕榈酰五肽-4, 辛甘醇, 乙酰壳糖胺, 胶原, CI 77891, 1,2-戊二醇, 环五聚二甲基硅氧烷, 卡波姆, 三乙醇胺"
